categoria,ordem,isbn,titulo,autor,editora,cover_url,origem_url
Best Literature in Portuguese,415,,Senhora,José de Alencar,,,https://www.goodreads.com/book/show/1093674.Senhora
Best Literature in Portuguese,416,,A Queda dum Anjo,Camilo Castelo Branco,,,https://www.goodreads.com/book/show/3401591-a-queda-dum-anjo
Best Literature in Portuguese,417,,História do Cerco de Lisboa,José Saramago,,,https://www.goodreads.com/book/show/29567.The_History_of_the_Siege_of_Lisbon
Best Literature in Portuguese,418,,O Gato Malhado e a Andorinha Sinhá: Uma História de Amor,Jorge Amado,,,https://www.goodreads.com/book/show/3143473-o-gato-malhado-e-a-andorinha-sinh
Best Literature in Portuguese,419,,Morte e Vida Severina e Outros Poemas Para Vozes,João Cabral de Melo Neto,,,https://www.goodreads.com/book/show/2895492-morte-e-vida-severina-e-outros-poemas-para-vozes
Best Literature in Portuguese,420,,A Sibila,Agustina Bessa-Luís,,,https://www.goodreads.com/book/show/3380429-a-sibila
Best Literature in Portuguese,421,,O Livro de Cesário Verde,Cesário Verde,,,https://www.goodreads.com/book/show/1720447.O_Livro_de_Ces_rio_Verde
Best Literature in Portuguese,422,,O Continente - Volume I,Erico Verissimo,,,https://www.goodreads.com/book/show/624672.O_Continente_Volume_I
Best Literature in Portuguese,423,,Sermões,António Vieira,,,https://www.goodreads.com/book/show/6394665-serm-es
Best Literature in Portuguese,424,,Manhã Submersa,Vergílio Ferreira,,,https://www.goodreads.com/book/show/2433689.Manh_Submersa
Best Literature in Portuguese,425,,A Viagem do Elefante,José Saramago,,,https://www.goodreads.com/book/show/5574353-a-viagem-do-elefante
Best Literature in Portuguese,426,,Livro,José Luís Peixoto,,,https://www.goodreads.com/book/show/9164740-livro
Best Literature in Portuguese,427,,Equador,Miguel Sousa Tavares,,,https://www.goodreads.com/book/show/1140942.Equador
Best Literature in Portuguese,429,,Só,António Nobre,,,https://www.goodreads.com/book/show/6384013-s
Best Literature in Portuguese,430,,Memórias de um sargento de milícias,Manuel Antônio de Almeida,,,https://www.goodreads.com/book/show/1026496.Mem_rias_de_um_sargento_de_mil_cias
Best Literature in Portuguese,432,,Os Cus de Judas,António Lobo Antunes,,,https://www.goodreads.com/book/show/1487623.Os_Cus_de_Judas
Best Literature in Portuguese,433,,Poesia Lírica,Luís de Camões,,,https://www.goodreads.com/book/show/2435263.Poesia_L_rica
Best Literature in Portuguese,434,,Sagarana,João Guimarães Rosa,,,https://www.goodreads.com/book/show/2260391.Sagarana
Best Literature in Portuguese,435,,Uma Família Inglesa,Júlio Dinis,,,https://www.goodreads.com/book/show/716321.Uma_Fam_lia_Inglesa
Best Literature in Portuguese,436,,Cemitério de Pianos,José Luís Peixoto,,,https://www.goodreads.com/book/show/2531634.Cemit_rio_de_Pianos
Best Literature in Portuguese,437,,O Triste Fim de Policarpo Quaresma,Lima Barreto,,,https://www.goodreads.com/book/show/830875.O_Triste_Fim_de_Policarpo_Quaresma
Best Literature in Portuguese,438,,O Conto da Ilha Desconhecida,José Saramago,,,https://www.goodreads.com/book/show/2529.The_Tale_of_the_Unknown_Island
Best Literature in Portuguese,439,,Aparição,Vergílio Ferreira,,,https://www.goodreads.com/book/show/2605280-apari-o
Best Literature in Portuguese,440,,O Mandarim,Eça de Queirós,,,https://www.goodreads.com/book/show/8691741-o-mandarim
Best Literature in Portuguese,441,,Clepsidra,Camilo Pessanha,,,https://www.goodreads.com/book/show/8187291-clepsidra
Best Literature in Portuguese,442,,Antologia Poética,Carlos Drummond de Andrade,,,https://www.goodreads.com/book/show/2183646.Antologia_Po_tica
Best Literature in Portuguese,444,,São Bernardo,Graciliano Ramos,,,https://www.goodreads.com/book/show/334233.S_o_Bernardo
Best Literature in Portuguese,445,,Odes,Fernando Pessoa,,,https://www.goodreads.com/book/show/249077.Odes
Best Literature in Portuguese,446,,Céu Em Fogo,Mário de Sá-Carneiro,,,https://www.goodreads.com/book/show/922596.C_u_Em_Fogo
Best Literature in Portuguese,447,,"Eurico, O Presbítero",Alexandre Herculano,,,https://www.goodreads.com/book/show/1901061.Eurico_O_Presb_tero
Best Literature in Portuguese,448,,Obra Poética - Volume I,Sophia de Mello Breyner Andresen,,,https://www.goodreads.com/book/show/1812561.Obra_Po_tica_Volume_I
Best Literature in Portuguese,449,,Tieta,Jorge Amado,,,https://www.goodreads.com/book/show/214839.Tieta
Best Literature in Portuguese,450,,O Aprendiz do Arquimago,Michael A. Iora,,,https://www.goodreads.com/book/show/26177175-o-aprendiz-do-arquimago
Best Literature in Portuguese,451,,Nenhum Olhar,José Luís Peixoto,,,https://www.goodreads.com/book/show/2595115-the-implacable-order-of-things
Best Literature in Portuguese,452,,Feliz Ano Velho,Marcelo Rubens Paiva,,,https://www.goodreads.com/book/show/716397.Feliz_Ano_Velho
Best Literature in Portuguese,453,,Obra Completa,Luís de Camões,,,https://www.goodreads.com/book/show/6336005-obra-completa
Best Literature in Portuguese,454,,Noite na Taverna,Álvares de Azevedo,,,https://www.goodreads.com/book/show/2547421.Noite_na_Taverna
Best Literature in Portuguese,455,,Poesia Completa,Florbela Espanca,,,https://www.goodreads.com/book/show/14619310-poesia-completa
Best Literature in Portuguese,456,,O Gênio do Crime,João Carlos Marinho,,,https://www.goodreads.com/book/show/3452306-o-g-nio-do-crime
Best Literature in Portuguese,457,,Tereza Batista Cansada de Guerra,Jorge Amado,,,https://www.goodreads.com/book/show/420046.Tereza_Batista
Best Literature in Portuguese,458,,Iracema,José de Alencar,,,https://www.goodreads.com/book/show/1226765.Iracema
Best Literature in Portuguese,459,,A Morte e a Morte de Quincas Berro d'Água,Jorge Amado,,,https://www.goodreads.com/book/show/214850.The_Two_Deaths_of_Quincas_Wateryell
Best Literature in Portuguese,460,,Peregrinação - Volume I,Fernão Mendes Pinto,,,https://www.goodreads.com/book/show/12981894-peregrina-o---volume-i
Best Literature in Portuguese,461,,Poesia Completa 1842 - 1891,Antero de Quental,,,https://www.goodreads.com/book/show/13632268-poesia-completa-1842---1891
Best Literature in Portuguese,462,,Obra poética de Fernando Pessoa,Fernando Pessoa,,,https://www.goodreads.com/book/show/2706530-obra-po-tica-de-fernando-pessoa
Best Literature in Portuguese,464,,Sermão de Santo António aos Peixes,António Vieira,,,https://www.goodreads.com/book/show/7796977-serm-o-de-santo-ant-nio-aos-peixes
Best Literature in Portuguese,465,,Tenda dos Milagres,Jorge Amado,,,https://www.goodreads.com/book/show/214836.Tent_of_Miracles
Best Literature in Portuguese,466,,Menina e Moça,Bernardim Ribeiro,,,https://www.goodreads.com/book/show/15763981-menina-e-mo-a
Best Literature in Portuguese,467,,Mira los Lirios del Campo,Erico Verissimo,,,https://www.goodreads.com/book/show/3006178-mira-los-lirios-del-campo
Best Literature in Portuguese,468,,Lendas e Narrativas,Alexandre Herculano,,,https://www.goodreads.com/book/show/7697032-lendas-e-narrativas
Best Literature in Portuguese,469,,A Filha do Capitão,José Rodrigues dos Santos,,,https://www.goodreads.com/book/show/3768106-a-filha-do-capit-o
Best Literature in Portuguese,470,,Lavoura arcaica,Raduan Nassar,,,https://www.goodreads.com/book/show/3280430-lavoura-arcaica
Best Literature in Portuguese,471,,O Menino Maluquinho,Ziraldo,,,https://www.goodreads.com/book/show/1796355.O_Menino_Maluquinho
Best Literature in Portuguese,472,,Húmus,Raul Brandão,,,https://www.goodreads.com/book/show/6359364-h-mus
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",2,,Sabriel,Garth Nix,,,https://www.goodreads.com/book/show/1042542.Sabriel
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",3,,I Am Legend,Richard Matheson,,,https://www.goodreads.com/book/show/14064.I_Am_Legend
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",4,,O Ninho do Dragão,Emily Rodda,,,https://www.goodreads.com/book/show/12505159-o-ninho-do-drag-o
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",5,,O mar de monstros,Rick Riordan,,,https://www.goodreads.com/book/show/6642670-o-mar-de-monstros
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",6,,A Irmã do Sul,Emily Rodda,,,https://www.goodreads.com/book/show/12505190-a-irm-do-sul
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",7,,Shadowgate,Emily Rodda,,,https://www.goodreads.com/book/show/212682.Shadowgate
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",9,,Laranja Mecânica,Anthony Burgess,,,https://www.goodreads.com/book/show/2748046-laranja-mec-nica
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",10,,O Ladrão de Crianças,Brom,,,https://www.goodreads.com/book/show/22042680-o-ladr-o-de-crian-as
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",11,,O Circo Mecânico Tresaulti,Genevieve Valentine,,,https://www.goodreads.com/book/show/18211248-o-circo-mec-nico-tresaulti
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",12,,Admirável mundo novo,Aldous Huxley,,,https://www.goodreads.com/book/show/4220944-admir-vel-mundo-novo
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",13,,Mundo Sem Fim,Ken Follett,,,https://www.goodreads.com/book/show/7632411-mundo-sem-fim
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",14,,"Os Pilares da Terra, Volume I",Ken Follett,,,https://www.goodreads.com/book/show/2411565.Os_Pilares_da_Terra_Volume_I
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",15,,As Brumas de Avalon,Marion Zimmer Bradley,,,https://www.goodreads.com/book/show/12633384-as-brumas-de-avalon
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",16,,Foundryside: Às margens da fundição,Robert Jackson Bennett,,,https://www.goodreads.com/book/show/58404783-foundryside
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",17,,Redemption,Regina M. Joseph,,,https://www.goodreads.com/book/show/60197387-redemption
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",18,,O Feiticeiro de Terramar,Ursula K. Le Guin,,,https://www.goodreads.com/book/show/29612782-o-feiticeiro-de-terramar
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",19,,Shorefall: A Noite do Caos,Robert Jackson Bennett,,,https://www.goodreads.com/book/show/62312018-shorefall
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",20,,Locklands,Robert Jackson Bennett,,,https://www.goodreads.com/book/show/200317128-locklands
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",21,,Assassin's Creed: Irmandade,Oliver Bowden,,,https://www.goodreads.com/book/show/15726943-assassin-s-creed
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",22,,Assassin's Creed: Renascença,Oliver Bowden,,,https://www.goodreads.com/book/show/13570183-assassin-s-creed
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",23,,A Ilha do Dr. Moreau,H.G. Wells,,,https://www.goodreads.com/book/show/13583420-a-ilha-do-dr-moreau
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",24,,A Escolha dos Três,Stephen King,,,https://www.goodreads.com/book/show/18526183-a-escolha-dos-tr-s
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",26,,A Prisão Mal-Assombrada,Joseph Delaney,,,https://www.goodreads.com/book/show/20619114-a-pris-o-mal-assombrada
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",27,,Frankenstein,Mary Wollstonecraft Shelley,,,https://www.goodreads.com/book/show/11614329-frankenstein
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",28,,Xógum - A Gloriosa Saga do Japão,James Clavell,,,https://www.goodreads.com/book/show/6705792-x-gum---a-gloriosa-saga-do-jap-o
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",29,,Musashi,Eiji Yoshikawa,,,https://www.goodreads.com/book/show/6757427-musashi
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",30,,O Herege,Bernard Cornwell,,,https://www.goodreads.com/book/show/6011139-o-herege
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",31,,"Musashi, Volume II",Eiji Yoshikawa,,,https://www.goodreads.com/book/show/6757443-musashi-volume-ii
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",32,,A Guerra dos Tronos: HQ Vol. 2,Daniel Abraham,,,https://www.goodreads.com/book/show/18691560-a-guerra-dos-tronos
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",33,,O Trono Vazio,Bernard Cornwell,,,https://www.goodreads.com/book/show/25715063-o-trono-vazio
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",34,,A mão de Fátima,Ildefonso Falcones,,,https://www.goodreads.com/book/show/55673485-a-m-o-de-f-tima
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",35,,O Andarilho,Bernard Cornwell,,,https://www.goodreads.com/book/show/6011134-o-andarilho
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",36,,A rainha descalça,Ildefonso Falcones,,,https://www.goodreads.com/book/show/53532181-a-rainha-descal-a
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",37,,Elizabeth I,Margaret George,,,https://www.goodreads.com/book/show/19256601-elizabeth-i
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",38,,O crepúsculo e a aurora,Ken Follett,,,https://www.goodreads.com/book/show/55037002-o-crep-sculo-e-a-aurora
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",39,,O Destino,Joseph Delaney,,,https://www.goodreads.com/book/show/23232529-o-destino
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",40,,Pássaro da Tempestade,Conn Iggulden,,,https://www.goodreads.com/book/show/23247028-p-ssaro-da-tempestade
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",41,,O Pesadelo,Joseph Delaney,,,https://www.goodreads.com/book/show/18241662-o-pesadelo
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",42,,Trindade,Conn Iggulden,,,https://www.goodreads.com/book/show/28279942-trindade
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",43,,O Sacrifício,Joseph Delaney,,,https://www.goodreads.com/book/show/18755227-o-sacrif-cio
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",44,,Os Senhores do Arco,Conn Iggulden,,,https://www.goodreads.com/book/show/9764582-os-senhores-do-arco
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",45,,O Erro,Joseph Delaney,,,https://www.goodreads.com/book/show/15846338-o-erro
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",46,,O Lobo das Planícies,Conn Iggulden,,,https://www.goodreads.com/book/show/9764545-o-lobo-das-plan-cies
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",47,,A Batalha,Joseph Delaney,,,https://www.goodreads.com/book/show/18299971-a-batalha
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",48,,A Canção da Espada,Bernard Cornwell,,,https://www.goodreads.com/book/show/17737473-a-can-o-da-espada
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",49,,O Segredo,Joseph Delaney,,,https://www.goodreads.com/book/show/9618463-o-segredo
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",50,,A Catedral do Mar,Ildefonso Falcones,,,https://www.goodreads.com/book/show/52514711-a-catedral-do-mar
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",51,,A Maldição,Joseph Delaney,,,https://www.goodreads.com/book/show/9618420-a-maldi-o
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",52,,Coluna de Fogo,Ken Follett,,,https://www.goodreads.com/book/show/36355970-coluna-de-fogo
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",53,,A Guerra dos Tronos: HQ Vol. 3,Daniel Abraham,,,https://www.goodreads.com/book/show/22026869-a-guerra-dos-tronos
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",54,,Os Pilares da Terra,Ken Follett,,,https://www.goodreads.com/book/show/15789410-os-pilares-da-terra
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",55,,A Guerra dos Tronos: HQ Vol. 1,Daniel Abraham,,,https://www.goodreads.com/book/show/17660495-a-guerra-dos-tronos
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",56,,A Cor da Magia,Terry Pratchett,,,https://www.goodreads.com/book/show/597037.A_Cor_da_Magia
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",57,,Sangue,K.J. Wignall,,,https://www.goodreads.com/book/show/21856556-sangue
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",58,,Alquimia,K.J. Wignall,,,https://www.goodreads.com/book/show/25751281-alquimia
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",59,,Ordem,Hugh Howey,,,https://www.goodreads.com/book/show/24892235-ordem
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",60,,O Planeta dos Macacos,Pierre Boulle,,,https://www.goodreads.com/book/show/7756762-o-planeta-dos-macacos
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",61,,O Condenado,Bernard Cornwell,,,https://www.goodreads.com/book/show/6011146-o-condenado
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",62,,O Orfanato da Srta. Peregrine para Crianças Peculiares,Ransom Riggs,,,https://www.goodreads.com/book/show/17268736-o-orfanato-da-srta-peregrine-para-crian-as-peculiares
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",63,,Game of Thrones: Por Dentro da Série da HBO,Bryan Cogman,,,https://www.goodreads.com/book/show/17790643-game-of-thrones
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",64,,Stonehenge: A Novel,Bernard Cornwell,,,https://www.goodreads.com/book/show/6646106-stonehenge
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",65,,O Vento Pela Fechadura,Stephen King,,,https://www.goodreads.com/book/show/17881003-o-vento-pela-fechadura
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",66,,O Príncipe de Westeros e Outras Histórias,George R.R. Martin,,,https://www.goodreads.com/book/show/25321841-o-pr-ncipe-de-westeros-e-outras-hist-rias
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",67,,1356,Bernard Cornwell,,,https://www.goodreads.com/book/show/18171982-1356
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",68,,11/22/63,Stephen King,,,https://www.goodreads.com/book/show/10644930-11-22-63
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",69,,Horns,Joe Hill,,,https://www.goodreads.com/book/show/6587879-horns
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",70,,"Doctor Who: 12 Doutores, 12 Histórias",Eoin Colfer,,,https://www.goodreads.com/book/show/23440232-doctor-who
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",71,,Crônicas Marcianas,Ray Bradbury,,,https://www.goodreads.com/book/show/76778.The_Martian_Chronicles
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",72,,A Filosofia de Tyrion Lannister,George R.R. Martin,,,https://www.goodreads.com/book/show/20491504-a-filosofia-de-tyrion-lannister
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",73,,Assassin's Creed - Revelações,Oliver Bowden,,,https://www.goodreads.com/book/show/14624976-assassin-s-creed---revela-es
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",74,,Assassin's Creed: A Cruzada Secreta,Oliver Bowden,,,https://www.goodreads.com/book/show/15745519-assassin-s-creed
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",75,,Silo,Hugh Howey,,,https://www.goodreads.com/book/show/20924263-silo
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",76,,Nosferatu,Joe Hill,,,https://www.goodreads.com/book/show/26172368-nosferatu
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",77,,Tróia: O Romance de uma Guerra,Cláudio Moreno,,,https://www.goodreads.com/book/show/12852955-tr-ia
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",78,,A Guerra de Tróia,Lindsay Clarke,,,https://www.goodreads.com/book/show/6919531-a-guerra-de-tr-ia
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",79,,O Fim da Infância,Arthur C. Clarke,,,https://www.goodreads.com/book/show/13251514-o-fim-da-inf-ncia
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",80,,O Bater de Suas Asas,Paul Hoffman,,,https://www.goodreads.com/book/show/18273953-o-bater-de-suas-asas
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",81,,As Últimas Quatro Coisas,Paul Hoffman,,,https://www.goodreads.com/book/show/17449998-as-ltimas-quatro-coisas
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",82,,Heresia,S.J. Parris,,,https://www.goodreads.com/book/show/13274018-heresia
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",83,,A Mão Esquerda de Deus,Paul Hoffman,,,https://www.goodreads.com/book/show/8140803-a-m-o-esquerda-de-deus
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",84,,Os Portões de Roma,Conn Iggulden,,,https://www.goodreads.com/book/show/6364425-os-port-es-de-roma
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",85,,A Morte dos Reis,Conn Iggulden,,,https://www.goodreads.com/book/show/9753766-a-morte-dos-reis
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",86,,O Nome do Vento,Patrick Rothfuss,,,https://www.goodreads.com/book/show/8480575-o-nome-do-vento
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",87,,Mistborn: O Império Final,Brandon Sanderson,,,https://www.goodreads.com/book/show/19295025-mistborn
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",88,,A Tormenta de Espadas,George R.R. Martin,,,https://www.goodreads.com/book/show/12516259-a-tormenta-de-espadas
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",89,,Harry Potter e a Pedra Filosofal,J.K. Rowling,,,https://www.goodreads.com/book/show/1907452.Harry_Potter_e_a_Pedra_Filosofal
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",90,,O Olho do Mundo,Robert Jordan,,,https://www.goodreads.com/book/show/18243448-o-olho-do-mundo
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",91,,O Temor do Sábio,Patrick Rothfuss,,,https://www.goodreads.com/book/show/13148261-o-temor-do-s-bio
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",92,,A Sociedade do Anel,J.R.R. Tolkien,,,https://www.goodreads.com/book/show/6068617-a-sociedade-do-anel
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",93,,As mentiras de Locke Lamora,Scott Lynch,,,https://www.goodreads.com/book/show/20810217-as-mentiras-de-locke-lamora
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",94,,A Guerra dos Tronos,George R.R. Martin,,,https://www.goodreads.com/book/show/9544382-a-guerra-dos-tronos
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",95,,O Hobbit,J.R.R. Tolkien,,,https://www.goodreads.com/book/show/25235957-o-hobbit
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",96,,O Aprendiz de Assassino,Robin Hobb,,,https://www.goodreads.com/book/show/17901097-o-aprendiz-de-assassino
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",97,,O Último Reino,Bernard Cornwell,,,https://www.goodreads.com/book/show/6568514-o-ltimo-reino
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",98,,Harry Potter e o Cálice de Fogo,J.K. Rowling,,,https://www.goodreads.com/book/show/1883483.Harry_Potter_e_o_C_lice_de_Fogo
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",99,,Harry Potter e o Enigma do Príncipe,J.K. Rowling,,,https://www.goodreads.com/book/show/20665467-harry-potter-e-o-enigma-do-pr-ncipe
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",100,,Elantris,Brandon Sanderson,,,https://www.goodreads.com/book/show/17232219-elantris
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",101,,O Protegido,Peter V. Brett,,,https://www.goodreads.com/book/show/24809182-o-protegido
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",102,,A Grande Caçada,Robert Jordan,,,https://www.goodreads.com/book/show/22294110-a-grande-ca-ada
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",103,,Harry Potter e as Relíquias da Morte,J.K. Rowling,,,https://www.goodreads.com/book/show/4612648-harry-potter-e-as-rel-quias-da-morte
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",104,,O Poder da Espada,Joe Abercrombie,,,https://www.goodreads.com/book/show/18245352-o-poder-da-espada
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",105,,O Poço da Ascensão,Brandon Sanderson,,,https://www.goodreads.com/book/show/24624933-o-po-o-da-ascens-o
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",106,,Harry Potter e a Ordem da Fênix,J.K. Rowling,,,https://www.goodreads.com/book/show/173689.Harry_Potter_e_a_Ordem_da_F_nix
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",107,,Harry Potter e a Câmara Secreta,J.K. Rowling,,,https://www.goodreads.com/book/show/72196.Harry_Potter_e_a_C_mara_Secreta
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",108,,Duna,Frank Herbert,,,https://www.goodreads.com/book/show/12439067-duna
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",109,,O Dragão Renascido,Robert Jordan,,,https://www.goodreads.com/book/show/23266357-o-drag-o-renascido
